_id;x1;x2;x3;x4;x5;x6;treated;ps;ss_pair;wnnem_pair;nn_euk_pair_01;nn_mah_pair_01;psm_02_pair_01;psm_dyn_pair_01;nn_euk_pair_02;nn_mah_pair_02;psm_02_pair_02;psm_dyn_pair_02;nn_euk_pair_03;nn_mah_pair_03;psm_02_pair_03;psm_dyn_pair_03;nn_euk_pair_04;nn_mah_pair_04;psm_02_pair_04;psm_dyn_pair_04;nn_euk_pair_05;nn_mah_pair_05;psm_02_pair_05;psm_dyn_pair_05;nn_euk_pair_06;nn_mah_pair_06;psm_02_pair_06;psm_dyn_pair_06;nn_euk_pair_07;nn_mah_pair_07;psm_02_pair_07;psm_dyn_pair_07;nn_euk_pair_08;nn_mah_pair_08;psm_02_pair_08;psm_dyn_pair_08;nn_euk_pair_09;nn_mah_pair_09;psm_02_pair_09;psm_dyn_pair_09;nn_euk_pair_10;nn_mah_pair_10;psm_02_pair_10;psm_dyn_pair_10
167;0;1;1;1;1;0;1;0,3817416083462635;369,0;405,0;406,0;327,0;405,0;405,0;406,0;406,0;369,0;405,0;406,0;327,0;327,0;369,0;405,0;327,0;327,0;327,0;369,0;405,0;369,0;327,0;405,0;369,0;369,0;405,0;406,0;327,0;327,0;405,0;405,0;405,0;369,0;405,0;406,0;405,0;327,0;327,0;405,0;327,0;369,0;405,0
168;0;0;0;1;1;0;1;0,28138908825186754;338,0;476,0;488,0;64,0;488,0;488,0;381,0;316,0;64,0;488,0;316,0;338,0;64,0;64,0;316,0;64,0;488,0;488,0;488,0;64,0;316,0;488,0;488,0;64,0;64,0;316,0;488,0;338,0;488,0;488,0;316,0;316,0;64,0;488,0;488,0;338,0;64,0;316,0;381,0;64,0;488,0;64,0
169;1;0;1;1;1;0;0;0,5123785732457995;;;489,0;;;;90,0;;;;308,0;;;673,0;308,0;;;;90,0;;;;90,0;;;75,0;489,0;;;595,0;308,0;;;;489,0;;;;90,0;;;
170;1;0;1;0;0;0;1;0,3460223497096673;628,0;198,0;628,0;63,0;457,0;84,0;628,0;284,0;293,0;457,0;198,0;198,0;284,0;198,0;457,0;457,0;284,0;84,0;63,0;63,0;293,0;84,0;457,0;457,0;84,0;198,0;252,0;63,0;293,0;84,0;628,0;252,0;198,0;457,0;628,0;284,0;198,0;293,0;252,0;457,0;84,0;293,0
171;1;1;1;0;0;0;1;0,3700794594640561;344,0;586,0;256,0;601,0;601,0;344,0;601,0;601,0;586,0;589,0;252,0;242,0;586,0;586,0;586,0;601,0;601,0;586,0;344,0;586,0;344,0;601,0;344,0;344,0;586,0;601,0;344,0;586,0;601,0;589,0;256,0;344,0;601,0;344,0;586,0;344,0;;601,0;601,0;586,0;586,0;601,0
172;0;1;1;1;0;1;0;0,3746226153293537;;392,0;;;670,0;580,0;;;580,0;392,0;;;580,0;552,0;;;552,0;392,0;;;552,0;392,0;;;670,0;670,0;;;580,0;552,0;;;392,0;392,0;;;670,0;670,0;;;392,0;670,0
173;0;0;0;1;1;1;1;0,3417524538577981;202,0;66,0;110,0;110,0;19,0;38,0;110,0;555,0;38,0;38,0;19,0;208,0;110,0;110,0;66,0;110,0;38,0;19,0;208,0;66,0;110,0;38,0;19,0;119,0;19,0;38,0;208,0;202,0;38,0;66,0;208,0;110,0;66,0;110,0;19,0;66,0;66,0;19,0;110,0;110,0;19,0;38,0
174;1;1;1;1;1;1;0;0,6073783665585388;62,0;43,0;600,0;661,0;176,0;176,0;600,0;88,0;124,0;286,0;662,0;88,0;176,0;600,0;450,0;62,0;176,0;662,0;351,0;124,0;88,0;600,0;124,0;662,0;661,0;600,0;88,0;62,0;124,0;43,0;661,0;351,0;661,0;662,0;661,0;124,0;450,0;600,0;176,0;600,0;662,0;62,0
175;1;1;1;0;1;0;1;0,44534054665600176;591,0;480,0;460,0;494,0;480,0;591,0;637,0;254,0;591,0;637,0;30,0;494,0;177,0;254,0;637,0;460,0;177,0;616,0;460,0;637,0;591,0;480,0;30,0;254,0;460,0;460,0;192,0;460,0;591,0;451,0;30,0;131,0;591,0;480,0;460,0;460,0;591,0;177,0;460,0;591,0;591,0;591,0
176;1;1;1;1;1;1;1;0,6073783665585388;506,0;205,0;506,0;430,0;174,0;174,0;506,0;506,0;506,0;506,0;214,0;105,0;174,0;266,0;483,0;105,0;174,0;312,0;105,0;314,0;105,0;105,0;265,0;430,0;524,0;278,0;265,0;694,0;524,0;524,0;265,0;320,0;524,0;265,0;105,0;506,0;524,0;493,0;174,0;430,0;;524,0
177;1;1;1;0;1;0;0;0,44534054665600176;452,0;341,0;549,0;452,0;630,0;547,0;549,0;549,0;630,0;549,0;462,0;549,0;175,0;547,0;549,0;538,0;175,0;462,0;462,0;341,0;452,0;547,0;630,0;549,0;452,0;630,0;630,0;341,0;538,0;341,0;630,0;630,0;538,0;341,0;452,0;549,0;549,0;175,0;452,0;547,0;341,0;341,0
178;1;0;0;0;0;1;1;0,3306585947733612;109,0;109,0;109,0;27,0;141,0;210,0;141,0;27,0;643,0;643,0;643,0;643,0;612,0;643,0;141,0;643,0;210,0;210,0;27,0;653,0;27,0;612,0;653,0;653,0;27,0;109,0;141,0;27,0;141,0;643,0;109,0;27,0;109,0;27,0;653,0;643,0;210,0;210,0;141,0;612,0;643,0;109,0
179;0;1;1;0;0;1;0;0,29190094793143195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
180;1;1;0;1;1;0;1;0,4510307184754215;197,0;518,0;429,0;379,0;380,0;644,0;380,0;278,0;;555,0;379,0;319,0;518,0;380,0;379,0;518,0;518,0;380,0;518,0;654,0;518,0;496,0;228,0;380,0;672,0;379,0;197,0;635,0;;518,0;380,0;380,0;379,0;518,0;379,0;380,0;518,0;555,0;380,0;654,0;;393,0
181;1;0;0;1;0;1;0;0,41788189680442334;102,0;78,0;391,0;453,0;209,0;187,0;391,0;431,0;102,0;118,0;209,0;310,0;118,0;118,0;187,0;431,0;102,0;310,0;391,0;209,0;118,0;102,0;102,0;209,0;290,0;209,0;310,0;118,0;187,0;209,0;391,0;290,0;453,0;310,0;187,0;209,0;187,0;453,0;209,0;431,0;209,0;209,0
182;0;0;0;1;1;0;1;0,28138908825186754;316,0;463,0;381,0;316,0;316,0;316,0;316,0;64,0;316,0;316,0;381,0;64,0;488,0;316,0;381,0;316,0;316,0;316,0;381,0;338,0;64,0;316,0;381,0;338,0;316,0;64,0;316,0;316,0;316,0;64,0;381,0;64,0;488,0;316,0;316,0;316,0;488,0;64,0;488,0;338,0;316,0;488,0
183;1;0;0;1;1;1;0;0,4952217399494778;606,0;570,0;570,0;142,0;570,0;50,0;50,0;50,0;606,0;362,0;142,0;142,0;606,0;50,0;362,0;142,0;570,0;50,0;458,0;50,0;50,0;362,0;50,0;362,0;142,0;386,0;606,0;606,0;362,0;570,0;362,0;50,0;570,0;340,0;606,0;606,0;50,0;142,0;570,0;570,0;50,0;606,0
184;0;0;0;0;1;1;0;0,2632338474605984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;0;1;1;0;0;1;0;0,29190094793143195;;;;223,0;;;;;;;;;;;;;;;;;;;;361,0;;;;235,0;;;;223,0;;;;;;;;;;
186;1;1;1;1;0;0;1;0,4605465384236457;496,0;496,0;112,0;496,0;618,0;335,0;112,0;496,0;;644,0;496,0;429,0;112,0;112,0;112,0;618,0;618,0;618,0;496,0;429,0;618,0;335,0;618,0;112,0;;618,0;112,0;496,0;618,0;112,0;496,0;618,0;618,0;379,0;496,0;112,0;;618,0;112,0;112,0;112,0;496,0
187;1;0;0;1;0;1;1;0,41788189680442334;587,0;616,0;575,0;451,0;;181,0;608,0;587,0;593,0;519,0;419,0;587,0;568,0;405,0;181,0;438,0;;440,0;438,0;80,0;;48,0;438,0;311,0;;54,0;211,0;419,0;181,0;54,0;104,0;438,0;;419,0;181,0;438,0;181,0;419,0;532,0;512,0;;587,0
188;0;1;0;0;1;1;0;0,2840349838746351;414,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189;0;0;0;1;0;1;0;0,2753081933195574;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;1;0;1;1;0;0;1;0,4346665693971672;420,0;409,0;445,0;409,0;420,0;420,0;122,0;122,0;409,0;429,0;420,0;420,0;420,0;409,0;445,0;409,0;409,0;409,0;420,0;409,0;409,0;515,0;122,0;420,0;445,0;409,0;359,0;420,0;122,0;122,0;359,0;409,0;445,0;514,0;445,0;420,0;445,0;445,0;445,0;420,0;445,0;445,0
191;1;1;0;0;1;0;0;0,3611813609331195;449,0;581,0;39,0;39,0;;;449,0;39,0;;;449,0;39,0;;;449,0;581,0;;;581,0;449,0;;;39,0;39,0;;;581,0;581,0;;;39,0;581,0;;;449,0;39,0;;;449,0;581,0;;
192;1;1;0;0;1;0;0;0,3611813609331195;;449,0;581,0;581,0;;;39,0;581,0;;;581,0;449,0;;;581,0;39,0;;;449,0;39,0;;;449,0;449,0;;;175,0;449,0;;;581,0;39,0;;;39,0;449,0;;;581,0;39,0;;
193;0;1;0;0;1;0;0;0,23029944197901306;;;564,0;;;;376,0;;;;564,0;;;;564,0;;;;564,0;;;;376,0;;;;376,0;;;;251,0;;;;564,0;;;;376,0;;;
194;0;1;1;0;1;1;1;0,3603584801033871;213,0;597,0;597,0;597,0;134,0;134,0;232,0;134,0;134,0;597,0;213,0;134,0;597,0;597,0;597,0;134,0;213,0;134,0;597,0;134,0;213,0;134,0;134,0;134,0;134,0;597,0;597,0;134,0;597,0;213,0;134,0;597,0;597,0;134,0;597,0;134,0;134,0;213,0;213,0;213,0;134,0;213,0
195;1;1;0;1;1;1;1;0,5213820114808352;694,0;639,0;571,0;639,0;694,0;430,0;320,0;684,0;430,0;624,0;639,0;684,0;639,0;320,0;694,0;483,0;694,0;694,0;639,0;483,0;639,0;320,0;320,0;639,0;320,0;320,0;233,0;639,0;430,0;233,0;571,0;639,0;694,0;233,0;694,0;483,0;233,0;320,0;639,0;483,0;233,0;624,0
196;0;0;0;1;0;0;0;0,22271007961966388;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
197;1;1;0;1;1;0;0;0,4510307184754215;180,0;199,0;596,0;596,0;596,0;199,0;199,0;318,0;330,0;318,0;340,0;330,0;199,0;340,0;340,0;318,0;330,0;330,0;340,0;330,0;596,0;596,0;199,0;318,0;330,0;330,0;180,0;340,0;199,0;330,0;330,0;330,0;330,0;318,0;318,0;199,0;199,0;509,0;318,0;199,0;330,0;340,0
198;1;0;1;0;0;0;0;0,3460223497096673;657,0;170,0;454,0;107,0;454,0;107,0;107,0;454,0;688,0;688,0;170,0;170,0;454,0;170,0;107,0;688,0;107,0;657,0;688,0;657,0;688,0;107,0;107,0;688,0;107,0;170,0;688,0;657,0;688,0;454,0;688,0;107,0;170,0;107,0;454,0;688,0;170,0;454,0;454,0;454,0;454,0;657,0
199;1;1;0;1;1;0;1;0,4510307184754215;518,0;197,0;380,0;278,0;672,0;197,0;197,0;518,0;379,0;379,0;429,0;518,0;197,0;637,0;518,0;380,0;;451,0;379,0;380,0;672,0;518,0;197,0;278,0;;119,0;379,0;278,0;197,0;311,0;228,0;654,0;518,0;672,0;429,0;197,0;197,0;518,0;379,0;197,0;;359,0
200;1;1;0;0;1;1;1;0,4284560788216125;404,0;372,0;404,0;404,0;14,0;404,0;632,0;149,0;382,0;397,0;385,0;372,0;;404,0;382,0;584,0;14,0;404,0;404,0;382,0;;162,0;624,0;649,0;;14,0;502,0;404,0;625,0;649,0;502,0;382,0;404,0;519,0;372,0;382,0;372,0;441,0;14,0;584,0;372,0;382,0
201;0;0;1;0;0;1;1;0,2707415885789225;37,0;37,0;51,0;217,0;467,0;467,0;51,0;113,0;467,0;113,0;383,0;323,0;217,0;383,0;383,0;217,0;217,0;113,0;51,0;594,0;113,0;383,0;594,0;217,0;383,0;467,0;594,0;594,0;51,0;467,0;51,0;323,0;113,0;467,0;51,0;323,0;51,0;217,0;594,0;217,0;217,0;51,0
202;0;0;0;1;1;1;0;0,3417524538577981;173,0;261,0;;147,0;;;;337,0;;;;147,0;;;;261,0;;;;337,0;;;;474,0;;;;173,0;;;;147,0;;;;337,0;;;;337,0;;
203;0;1;0;0;1;0;0;0,23029944197901306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
204;1;1;0;0;0;1;0;0,35422611154504696;250,0;212,0;563,0;250,0;563,0;212,0;250,0;6,0;282,0;282,0;282,0;276,0;282,0;563,0;250,0;250,0;6,0;276,0;563,0;250,0;563,0;282,0;212,0;563,0;6,0;212,0;563,0;276,0;212,0;6,0;6,0;276,0;563,0;212,0;250,0;282,0;282,0;212,0;6,0;250,0;212,0;250,0
205;1;0;1;1;1;1;0;0,5821514741154583;236,0;176,0;42,0;326,0;46,0;521,0;46,0;42,0;326,0;236,0;326,0;46,0;521,0;46,0;46,0;326,0;236,0;46,0;46,0;521,0;46,0;42,0;42,0;326,0;521,0;46,0;326,0;236,0;42,0;124,0;46,0;521,0;326,0;326,0;521,0;326,0;46,0;236,0;326,0;236,0;326,0;521,0
206;0;0;1;0;0;1;1;0,2707415885789225;32,0;594,0;613,0;37,0;113,0;51,0;613,0;37,0;217,0;51,0;613,0;217,0;51,0;51,0;613,0;323,0;467,0;51,0;613,0;113,0;467,0;113,0;51,0;37,0;217,0;51,0;383,0;113,0;113,0;217,0;594,0;113,0;383,0;51,0;383,0;594,0;217,0;113,0;383,0;37,0;383,0;113,0
207;0;0;0;0;0;0;1;0,16469854039057807;135,0;448,0;135,0;448,0;135,0;135,0;135,0;448,0;448,0;448,0;448,0;135,0;448,0;135,0;135,0;448,0;448,0;135,0;135,0;135,0;448,0;448,0;135,0;135,0;135,0;448,0;448,0;135,0;448,0;448,0;135,0;448,0;448,0;135,0;448,0;448,0;135,0;135,0;135,0;448,0;448,0;135,0
208;0;0;0;1;1;1;0;0,3417524538577981;337,0;337,0;337,0;261,0;;;337,0;474,0;;;147,0;173,0;;;337,0;147,0;;;173,0;261,0;;;147,0;322,0;;;173,0;147,0;;;173,0;261,0;;;337,0;261,0;;;337,0;582,0;;
209;1;0;0;1;0;1;1;0,41788189680442334;;629,0;592,0;507,0;181,0;419,0;438,0;507,0;;54,0;181,0;41,0;587,0;498,0;587,0;587,0;419,0;246,0;532,0;181,0;587,0;419,0;608,0;181,0;419,0;181,0;419,0;80,0;587,0;181,0;79,0;512,0;;440,0;419,0;181,0;;498,0;181,0;438,0;181,0;181,0
210;1;0;0;0;0;1;0;0,3306585947733612;;563,0;276,0;85,0;384,0;178,0;276,0;262,0;384,0;356,0;6,0;384,0;356,0;486,0;6,0;486,0;178,0;178,0;6,0;262,0;85,0;262,0;276,0;384,0;486,0;356,0;212,0;486,0;356,0;356,0;282,0;262,0;356,0;85,0;6,0;384,0;178,0;178,0;250,0;356,0;356,0;356,0
211;1;0;1;1;0;1;0;0,5048125532864441;;;13,0;75,0;666,0;510,0;590,0;75,0;510,0;590,0;666,0;590,0;590,0;509,0;290,0;510,0;13,0;11,0;75,0;666,0;666,0;239,0;666,0;510,0;75,0;595,0;187,0;590,0;590,0;666,0;75,0;75,0;239,0;666,0;453,0;510,0;13,0;510,0;666,0;666,0;510,0;666,0
212;1;1;0;0;0;1;1;0,35422611154504696;602,0;204,0;432,0;292,0;127,0;204,0;127,0;127,0;127,0;432,0;602,0;292,0;432,0;127,0;432,0;275,0;127,0;650,0;432,0;127,0;650,0;602,0;204,0;602,0;127,0;204,0;210,0;292,0;204,0;127,0;612,0;309,0;432,0;204,0;612,0;275,0;629,0;204,0;612,0;527,0;204,0;522,0
213;0;1;1;0;1;1;0;0,3603584801033871;194,0;260,0;469,0;469,0;469,0;260,0;469,0;260,0;469,0;469,0;194,0;469,0;260,0;469,0;260,0;469,0;194,0;469,0;469,0;260,0;194,0;469,0;260,0;260,0;469,0;469,0;469,0;469,0;260,0;194,0;469,0;469,0;469,0;260,0;260,0;260,0;469,0;194,0;194,0;194,0;469,0;194,0
214;1;1;1;1;0;1;0;0,5309465600931209;220,0;220,0;11,0;;633,0;236,0;125,0;11,0;220,0;220,0;176,0;;220,0;680,0;78,0;;633,0;220,0;124,0;357,0;220,0;433,0;71,0;11,0;680,0;220,0;351,0;357,0;680,0;633,0;125,0;125,0;680,0;236,0;351,0;78,0;633,0;680,0;357,0;;577,0;332,0
215;0;1;1;1;1;1;1;0,4501473795086837;421,0;8,0;95,0;130,0;95,0;8,0;95,0;421,0;393,0;95,0;95,0;130,0;393,0;672,0;95,0;421,0;421,0;8,0;672,0;8,0;8,0;95,0;393,0;421,0;;393,0;393,0;421,0;421,0;8,0;393,0;130,0;672,0;95,0;672,0;393,0;8,0;672,0;393,0;8,0;95,0;95,0
216;1;0;0;1;1;0;0;0,4252639396200544;;470,0;;;546,0;523,0;;;470,0;355,0;;;470,0;523,0;;;466,0;355,0;;;442,0;692,0;;;68,0;546,0;;;156,0;304,0;;;304,0;70,0;;;322,0;582,0;;;68,0;70,0
217;0;0;1;0;0;1;0;0,2707415885789225;136,0;269,0;;201,0;136,0;136,0;;269,0;206,0;136,0;;206,0;201,0;269,0;;201,0;201,0;269,0;;136,0;136,0;100,0;;201,0;206,0;136,0;;100,0;269,0;206,0;;100,0;269,0;269,0;;100,0;206,0;201,0;;201,0;201,0;269,0
218;1;0;1;1;1;0;0;0,5123785732457995;;90,0;;308,0;;489,0;;308,0;;;;489,0;;;;308,0;;;;489,0;;;303,0;308,0;;150,0;;308,0;;;;90,0;;;;90,0;;;;308,0;;
219;0;0;1;1;1;0;0;0,35735647137134297;;427,0;300,0;300,0;166,0;427,0;656,0;427,0;656,0;166,0;478,0;427,0;427,0;656,0;166,0;478,0;300,0;257,0;656,0;478,0;478,0;300,0;257,0;300,0;166,0;656,0;478,0;257,0;166,0;166,0;427,0;656,0;300,0;300,0;166,0;656,0;257,0;257,0;656,0;166,0;427,0;478,0
220;1;1;1;1;0;1;1;0,5309465600931209;214,0;214,0;698,0;353,0;620,0;620,0;312,0;660,0;214,0;214,0;312,0;266,0;214,0;660,0;312,0;353,0;660,0;214,0;660,0;660,0;214,0;620,0;660,0;353,0;620,0;214,0;660,0;660,0;353,0;660,0;266,0;660,0;620,0;353,0;312,0;660,0;660,0;660,0;266,0;353,0;353,0;684,0
221;1;1;1;0;0;0;1;0,3700794594640561;586,0;344,0;601,0;437,0;344,0;586,0;586,0;586,0;;601,0;586,0;344,0;601,0;425,0;309,0;242,0;344,0;601,0;586,0;344,0;586,0;425,0;256,0;586,0;344,0;589,0;586,0;242,0;344,0;586,0;344,0;586,0;344,0;601,0;601,0;242,0;344,0;425,0;586,0;437,0;601,0;586,0
222;1;1;0;1;0;1;0;0,4435465796666669;78,0;11,0;357,0;11,0;71,0;78,0;357,0;78,0;11,0;357,0;78,0;125,0;11,0;71,0;125,0;78,0;125,0;538,0;125,0;11,0;357,0;125,0;357,0;78,0;125,0;357,0;125,0;11,0;11,0;125,0;357,0;71,0;11,0;11,0;71,0;357,0;71,0;11,0;78,0;357,0;357,0;78,0
223;1;1;1;0;0;1;1;0,4378755152975843;145,0;668,0;658,0;185,0;668,0;76,0;658,0;668,0;658,0;309,0;292,0;309,0;292,0;561,0;658,0;544,0;668,0;668,0;145,0;145,0;145,0;145,0;309,0;668,0;658,0;309,0;76,0;668,0;292,0;632,0;145,0;185,0;668,0;515,0;76,0;309,0;658,0;76,0;658,0;76,0;292,0;246,0
224;0;0;1;0;1;1;1;0,3365956238747993;682,0;664,0;461,0;487,0;664,0;664,0;22,0;86,0;86,0;86,0;487,0;461,0;682,0;664,0;682,0;161,0;229,0;86,0;487,0;161,0;682,0;229,0;487,0;161,0;682,0;101,0;22,0;461,0;86,0;682,0;229,0;101,0;229,0;664,0;461,0;86,0;682,0;101,0;682,0;161,0;682,0;682,0
225;1;1;1;0;0;1;1;0,4378755152975843;668,0;76,0;309,0;145,0;292,0;292,0;145,0;309,0;145,0;76,0;76,0;544,0;76,0;668,0;266,0;76,0;309,0;309,0;658,0;309,0;658,0;76,0;145,0;145,0;292,0;668,0;658,0;76,0;658,0;658,0;292,0;544,0;658,0;644,0;292,0;76,0;309,0;309,0;668,0;658,0;668,0;668,0
226;0;1;0;0;0;0;0;0,17961146631316968;;408,0;;408,0;;;;513,0;;;;513,0;;;;408,0;;;;408,0;;;;408,0;;;;513,0;;;;513,0;;;;513,0;;;;408,0;;
227;0;1;0;0;1;1;0;0,2840349838746351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
228;1;1;0;1;0;0;0;0,37545894903577226;;;340,0;517,0;517,0;350,0;330,0;517,0;350,0;517,0;330,0;517,0;350,0;69,0;;350,0;517,0;350,0;330,0;69,0;69,0;517,0;180,0;350,0;517,0;517,0;;69,0;69,0;69,0;199,0;350,0;69,0;350,0;340,0;517,0;517,0;350,0;;69,0;350,0;517,0
229;0;0;1;0;1;1;0;0,3365956238747993;;;410,0;474,0;301,0;410,0;364,0;;410,0;301,0;301,0;523,0;410,0;301,0;352,0;322,0;224,0;364,0;301,0;322,0;352,0;224,0;364,0;;364,0;301,0;301,0;474,0;364,0;364,0;224,0;474,0;224,0;301,0;364,0;474,0;410,0;364,0;352,0;;352,0;352,0
230;0;1;0;1;1;1;1;0,3656786946243736;24,0;425,0;163,0;505,0;163,0;505,0;130,0;24,0;130,0;130,0;505,0;163,0;646,0;505,0;505,0;400,0;163,0;24,0;400,0;589,0;24,0;130,0;589,0;425,0;505,0;425,0;130,0;24,0;646,0;130,0;24,0;425,0;589,0;646,0;130,0;425,0;505,0;163,0;163,0;425,0;163,0;130,0
231;1;0;1;1;1;1;0;0,5821514741154583;46,0;46,0;521,0;236,0;236,0;42,0;521,0;236,0;46,0;46,0;42,0;326,0;326,0;124,0;42,0;46,0;521,0;42,0;42,0;46,0;521,0;521,0;236,0;46,0;236,0;326,0;42,0;42,0;326,0;42,0;42,0;46,0;236,0;600,0;46,0;521,0;521,0;326,0;46,0;326,0;42,0;326,0
232;1;1;1;0;1;1;0;0,5156379511797571;389,0;389,0;;692,0;;;194,0;144,0;;;469,0;574,0;;;;68,0;;;260,0;68,0;;;;548,0;;;260,0;484,0;;;;466,0;;;469,0;574,0;;;260,0;466,0;;
233;1;1;0;1;1;1;0;0,5213820114808352;;329,0;270,0;458,0;458,0;458,0;610,0;329,0;329,0;610,0;55,0;329,0;329,0;270,0;458,0;55,0;458,0;455,0;55,0;55,0;610,0;329,0;610,0;329,0;610,0;329,0;195,0;458,0;329,0;195,0;;55,0;55,0;195,0;458,0;610,0;195,0;455,0;;55,0;195,0;458,0
234;1;1;1;0;1;1;0;0,5156379511797571;428,0;446,0;;428,0;;;609,0;428,0;;;;446,0;;;;389,0;;;235,0;446,0;;;;428,0;;;;446,0;;;;428,0;;;;428,0;;;;428,0;;
235;1;1;1;0;0;1;1;0,4378755152975843;76,0;309,0;668,0;544,0;309,0;145,0;668,0;658,0;668,0;498,0;658,0;668,0;658,0;555,0;668,0;668,0;658,0;658,0;234,0;76,0;309,0;668,0;658,0;76,0;76,0;561,0;67,0;185,0;145,0;644,0;76,0;668,0;145,0;632,0;668,0;668,0;292,0;515,0;145,0;145,0;76,0;309,0
236;1;0;1;1;1;1;1;0,5821514741154583;205,0;689,0;287,0;231,0;231,0;214,0;35,0;231,0;35,0;205,0;35,0;500,0;;689,0;572,0;689,0;205,0;35,0;689,0;35,0;35,0;312,0;231,0;689,0;231,0;314,0;35,0;205,0;35,0;314,0;35,0;644,0;231,0;214,0;35,0;644,0;35,0;205,0;35,0;205,0;;35,0
237;0;1;1;1;1;0;1;0,3817416083462635;405,0;369,0;369,0;405,0;327,0;327,0;405,0;405,0;327,0;327,0;369,0;405,0;369,0;327,0;369,0;369,0;369,0;369,0;406,0;406,0;405,0;369,0;406,0;405,0;405,0;327,0;405,0;405,0;405,0;327,0;369,0;327,0;405,0;327,0;405,0;327,0;405,0;429,0;369,0;369,0;327,0;369,0
238;0;1;1;0;0;0;1;0,23717023124678005;535,0;21,0;435,0;343,0;343,0;343,0;296,0;296,0;535,0;535,0;435,0;296,0;343,0;535,0;296,0;296,0;343,0;535,0;296,0;343,0;535,0;343,0;435,0;296,0;535,0;343,0;435,0;296,0;535,0;343,0;296,0;296,0;343,0;343,0;435,0;296,0;343,0;343,0;435,0;343,0;343,0;535,0
239;1;0;1;1;0;1;1;0,5048125532864441;578,0;148,0;451,0;512,0;41,0;148,0;451,0;311,0;148,0;41,0;512,0;311,0;41,0;311,0;311,0;311,0;512,0;155,0;451,0;529,0;512,0;211,0;512,0;59,0;148,0;578,0;451,0;578,0;512,0;155,0;148,0;311,0;211,0;148,0;451,0;311,0;148,0;578,0;148,0;311,0;578,0;512,0
240;1;0;0;1;1;0;0;0,4252639396200544;470,0;546,0;546,0;129,0;70,0;322,0;546,0;304,0;304,0;470,0;546,0;304,0;156,0;470,0;129,0;546,0;156,0;470,0;470,0;304,0;470,0;442,0;129,0;304,0;322,0;523,0;442,0;470,0;546,0;474,0;304,0;470,0;546,0;546,0;442,0;304,0;129,0;355,0;470,0;470,0;355,0;523,0
241;1;0;1;0;1;1;1;0,4894711442478235;335,0;508,0;531,0;531,0;531,0;531,0;335,0;335,0;335,0;531,0;531,0;508,0;335,0;508,0;531,0;508,0;531,0;531,0;335,0;335,0;531,0;508,0;531,0;508,0;531,0;531,0;508,0;531,0;531,0;531,0;531,0;335,0;531,0;311,0;335,0;508,0;508,0;335,0;531,0;335,0;335,0;531,0
242;1;1;0;0;0;0;0;0,2926390241652036;545,0;641,0;545,0;545,0;545,0;641,0;545,0;641,0;545,0;641,0;641,0;171,0;545,0;641,0;641,0;221,0;545,0;641,0;641,0;545,0;641,0;545,0;545,0;158,0;641,0;545,0;641,0;221,0;641,0;545,0;545,0;545,0;641,0;641,0;545,0;221,0;545,0;545,0;641,0;545,0;545,0;641,0
243;0;1;0;1;1;1;1;0,3656786946243736;646,0;24,0;130,0;24,0;130,0;24,0;505,0;505,0;646,0;505,0;130,0;24,0;24,0;163,0;400,0;505,0;505,0;646,0;163,0;505,0;646,0;646,0;400,0;589,0;24,0;505,0;24,0;163,0;24,0;24,0;163,0;400,0;646,0;163,0;589,0;400,0;24,0;24,0;589,0;163,0;130,0;646,0
244;0;1;1;1;0;0;0;0,3111982338515346;248,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
245;1;0;0;0;1;1;1;0,4030321408648031;495,0;514,0;514,0;515,0;495,0;495,0;655,0;514,0;444,0;655,0;444,0;514,0;495,0;687,0;655,0;54,0;687,0;687,0;655,0;54,0;655,0;444,0;655,0;687,0;687,0;655,0;54,0;687,0;495,0;655,0;444,0;515,0;687,0;397,0;655,0;54,0;444,0;444,0;655,0;514,0;655,0;495,0
246;1;0;1;0;0;1;0;0,4122958424135459;;;;;;355,0;;;;492,0;;;;263,0;;;;209,0;;;;118,0;;;;263,0;;;;322,0;;;;492,0;;;;304,0;;;;223,0
247;0;1;1;1;0;0;0;0,3111982338515346;;;248,0;;565,0;579,0;565,0;;565,0;579,0;248,0;;565,0;565,0;248,0;;565,0;579,0;248,0;;248,0;579,0;579,0;;565,0;579,0;565,0;;579,0;248,0;248,0;;248,0;565,0;579,0;;579,0;565,0;248,0;;565,0;248,0
248;0;1;1;1;0;0;1;0,3111982338515346;244,0;403,0;247,0;31,0;31,0;403,0;499,0;403,0;31,0;31,0;247,0;669,0;31,0;31,0;247,0;669,0;31,0;31,0;247,0;31,0;247,0;403,0;499,0;669,0;403,0;403,0;499,0;669,0;403,0;247,0;247,0;403,0;247,0;403,0;499,0;669,0;31,0;31,0;247,0;403,0;31,0;247,0
